CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment
16969,40,3,650.41,3,3,2,332,Loyal Customer
17779,22,3,650.32,3,3,2,332,Loyal Customer
14034,23,3,648.89,3,3,2,332,Loyal Customer
16495,4,3,648.26,4,3,2,432,Loyal Customer
17777,25,3,647.56,3,3,2,332,Loyal Customer
17373,41,4,646.92,3,3,2,332,Loyal Customer
16014,38,3,646.83,3,3,2,332,Loyal Customer
16734,53,3,646.76,2,3,2,232,At Risk
12589,29,2,646.68,3,2,2,322,Potential Loyalist
14044,27,4,646.42,3,3,2,332,Loyal Customer
15651,37,3,646.30,3,3,2,332,Loyal Customer
14855,120,2,645.65,2,2,2,222,Potential Loyalist
12719,6,2,644.95,4,2,2,422,New Customer
17312,139,3,644.30,2,3,2,232,At Risk
14451,61,2,643.90,2,2,2,222,Potential Loyalist
16383,75,2,643.76,2,2,2,222,Potential Loyalist
14020,17,2,642.80,4,2,2,422,New Customer
13034,55,2,642.77,2,2,2,222,Potential Loyalist
15384,170,2,642.41,1,2,2,122,Potential Loyalist
17545,44,3,642.32,3,3,2,332,Loyal Customer
17046,158,1,642.02,1,1,2,112,Lost Customer
15297,11,3,641.94,4,3,2,432,Loyal Customer
18218,212,2,641.92,1,3,2,132,At Risk
12365,292,2,641.38,1,3,2,132,At Risk
12624,107,2,641.13,2,2,2,222,Potential Loyalist
13417,5,2,640.83,4,2,2,422,New Customer
13318,2,3,640.76,4,3,2,432,Loyal Customer
12631,58,1,640.50,2,1,2,212,Potential Loyalist
14301,118,1,640.14,2,1,2,212,Potential Loyalist
15648,205,2,639.50,1,3,2,132,At Risk
17515,32,4,639.02,3,3,2,332,Loyal Customer
18160,58,2,638.06,2,2,2,222,Potential Loyalist
14754,45,2,638.05,3,2,2,322,Potential Loyalist
14128,61,2,637.50,2,2,2,222,Potential Loyalist
14481,165,2,636.51,1,2,2,122,Potential Loyalist
14664,20,2,636.24,3,2,2,322,Potential Loyalist
15829,100,2,636.14,2,2,2,222,Potential Loyalist
15773,6,1,635.68,4,2,2,422,New Customer
14000,212,1,635.66,1,1,2,112,Lost Customer
16139,19,3,635.41,3,3,2,332,Loyal Customer
13892,27,4,632.97,3,3,2,332,Loyal Customer
14220,248,2,632.40,1,3,2,132,At Risk
16306,214,6,632.27,1,4,2,142,At Risk
18183,228,2,632.07,1,3,2,132,At Risk
13822,6,2,632.00,4,2,2,422,New Customer
14021,156,3,631.90,1,3,2,132,At Risk
15244,66,2,631.57,2,2,2,222,Potential Loyalist
17985,23,1,631.35,3,2,2,322,Potential Loyalist
13539,86,3,631.34,2,3,2,232,At Risk
16418,45,3,631.12,3,3,2,332,Loyal Customer
17990,237,3,630.84,1,3,2,132,At Risk
13046,31,2,629.31,3,2,2,322,Potential Loyalist
13525,15,2,628.78,4,2,2,422,New Customer
14687,107,1,628.38,2,1,2,212,Potential Loyalist
13518,86,1,627.16,2,1,2,212,Potential Loyalist
15028,9,4,627.13,4,3,2,432,Loyal Customer
15402,149,2,626.77,1,2,2,122,Potential Loyalist
14036,285,1,626.65,1,1,2,112,Lost Customer
12577,36,3,626.60,3,3,2,332,Loyal Customer
13914,12,2,626.45,4,2,2,422,New Customer
16469,24,4,625.42,3,3,2,332,Loyal Customer
16750,45,5,623.93,3,4,2,342,Loyal Customer
12649,108,3,623.51,2,3,2,232,At Risk
15147,241,1,623.50,1,1,2,112,Lost Customer
13368,257,2,623.40,1,3,2,132,At Risk
16431,214,3,623.28,1,3,2,132,At Risk
15258,169,2,623.16,1,2,2,122,Potential Loyalist
17499,290,1,622.88,1,1,2,112,Lost Customer
15182,155,2,622.85,1,2,2,122,Potential Loyalist
17460,95,6,622.43,2,4,2,242,At Risk
15768,116,3,621.83,2,3,2,232,At Risk
18217,30,2,621.75,3,2,2,322,Potential Loyalist
16915,10,6,621.68,4,4,2,442,Loyal Customer
17640,87,1,621.66,2,1,2,212,Potential Loyalist
14152,76,2,621.29,2,2,2,222,Potential Loyalist
13402,128,2,621.23,2,2,2,222,Potential Loyalist
13546,13,3,621.09,4,3,2,432,Loyal Customer
16141,89,1,620.40,2,1,2,212,Potential Loyalist
12667,59,1,620.13,2,1,2,212,Potential Loyalist
13493,276,2,618.63,1,3,2,132,At Risk
16613,71,1,618.59,2,1,2,212,Potential Loyalist
13145,40,4,618.52,3,3,2,332,Loyal Customer
12596,52,2,618.27,2,2,2,222,Potential Loyalist
13301,104,4,618.09,2,3,2,232,At Risk
16134,22,2,618.09,3,2,2,322,Potential Loyalist
14593,22,3,617.15,3,3,2,332,Loyal Customer
14377,192,2,617.05,1,3,2,132,At Risk
16311,18,2,616.26,4,2,2,422,New Customer
14905,158,2,616.15,1,2,2,122,Potential Loyalist
14382,27,1,615.49,3,2,2,322,Potential Loyalist
15275,38,1,615.14,3,2,2,322,Potential Loyalist
16566,16,5,614.66,4,4,2,442,Loyal Customer
16116,212,1,612.78,1,1,2,112,Lost Customer
18022,36,1,612.72,3,2,2,322,Potential Loyalist
12513,113,1,612.29,2,1,2,212,Potential Loyalist
18149,51,3,612.08,3,3,2,332,Loyal Customer
15232,114,2,612.06,2,2,2,222,Potential Loyalist
15645,19,1,612.01,3,2,2,322,Potential Loyalist
16109,219,2,611.88,1,3,2,132,At Risk
16763,199,1,611.85,1,1,2,112,Lost Customer
13731,220,2,610.59,1,3,2,132,At Risk
12673,6,2,610.52,4,2,2,422,New Customer
15795,150,1,610.01,1,1,2,112,Lost Customer
14636,37,2,609.85,3,2,2,322,Potential Loyalist
13357,258,1,609.40,1,1,2,112,Lost Customer
16442,2,3,609.30,4,3,2,432,Loyal Customer
13933,110,2,608.79,2,2,2,222,Potential Loyalist
12933,25,3,607.53,3,3,2,332,Loyal Customer
17119,4,2,606.91,4,2,2,422,New Customer
16718,370,1,606.05,1,1,2,112,Lost Customer
17849,219,4,605.80,1,3,2,132,At Risk
14133,130,3,605.64,2,3,2,232,At Risk
17507,262,2,605.58,1,3,2,132,At Risk
13233,75,2,605.12,2,2,2,222,Potential Loyalist
14323,115,2,605.06,2,2,2,222,Potential Loyalist
17664,19,2,604.64,3,2,2,322,Potential Loyalist
12944,36,2,604.51,3,2,2,322,Potential Loyalist
16732,32,1,603.75,3,2,2,322,Potential Loyalist
12707,292,1,603.42,1,1,2,112,Lost Customer
16022,261,1,602.63,1,1,2,112,Lost Customer
15366,76,2,602.51,2,2,2,222,Potential Loyalist
12654,11,5,601.98,4,4,2,442,Loyal Customer
14609,73,4,601.56,2,3,2,232,At Risk
16654,142,4,601.27,2,3,2,232,At Risk
12420,64,1,600.39,2,1,2,212,Potential Loyalist
18211,26,5,600.07,3,4,2,342,Loyal Customer
12872,327,2,599.97,1,3,2,132,At Risk
12521,143,1,599.68,1,1,2,112,Lost Customer
12556,51,2,599.56,2,2,2,222,Potential Loyalist
14710,15,4,599.48,4,3,2,432,Loyal Customer
17420,51,3,598.83,3,3,2,332,Loyal Customer
15720,25,1,598.73,3,2,2,322,Potential Loyalist
13311,5,2,598.57,4,2,2,422,New Customer
16298,23,3,598.20,3,3,2,332,Loyal Customer
14108,31,2,597.91,3,2,2,322,Potential Loyalist
14645,157,2,597.09,1,2,2,122,Potential Loyalist
15381,214,2,596.85,1,3,2,132,At Risk
14675,17,1,596.36,4,2,2,422,New Customer
14467,18,4,596.26,4,3,2,432,Loyal Customer
18246,24,2,596.10,3,2,2,322,Potential Loyalist
14965,97,2,596.09,2,2,2,222,Potential Loyalist
13888,120,2,595.67,2,2,2,222,Potential Loyalist
17658,26,2,595.42,3,2,2,322,Potential Loyalist
14284,31,2,595.25,3,2,2,322,Potential Loyalist
13558,6,4,594.52,4,3,2,432,Loyal Customer
16788,124,2,594.39,2,2,2,222,Potential Loyalist
16325,47,3,594.24,3,3,2,332,Loyal Customer
13959,80,3,594.04,2,3,2,232,At Risk
15442,249,1,594.00,1,1,2,112,Lost Customer
12917,129,1,594.00,2,1,2,212,Potential Loyalist
16535,6,1,593.75,4,2,2,422,New Customer
18232,82,4,592.97,2,3,2,232,At Risk
16203,59,4,592.90,2,3,2,232,At Risk
14692,138,4,591.55,2,3,2,232,At Risk
15573,32,2,591.19,3,2,2,322,Potential Loyalist
13276,64,2,590.93,2,2,2,222,Potential Loyalist
13452,260,2,590.00,1,3,2,132,At Risk
13270,367,1,590.00,1,1,2,112,Lost Customer
14882,27,2,589.70,3,2,2,322,Potential Loyalist
16838,198,2,588.85,1,3,2,132,At Risk
14338,162,2,588.22,1,2,2,122,Potential Loyalist
15624,117,4,588.13,2,3,2,232,At Risk
17351,37,3,587.15,3,3,2,332,Loyal Customer
17890,323,2,586.89,1,3,2,132,At Risk
12384,29,2,585.27,3,2,2,322,Potential Loyalist
13243,204,1,585.12,1,1,2,112,Lost Customer
15222,319,1,585.00,1,1,2,112,Lost Customer
16384,90,2,584.50,2,2,2,222,Potential Loyalist
16072,289,1,584.32,1,1,2,112,Lost Customer
14023,8,2,584.07,4,2,2,422,New Customer
13557,29,2,584.06,3,2,2,322,Potential Loyalist
15762,66,2,583.75,2,2,2,222,Potential Loyalist
17014,9,3,583.43,4,3,2,432,Loyal Customer
12426,195,1,582.73,1,1,2,112,Lost Customer
13427,20,3,582.60,3,3,2,332,Loyal Customer
12695,8,4,582.10,4,3,2,432,Loyal Customer
17259,149,2,581.23,1,2,2,122,Potential Loyalist
18095,313,2,580.05,1,3,2,132,At Risk
17142,240,1,579.00,1,1,2,112,Lost Customer
13292,39,2,578.94,3,2,2,322,Potential Loyalist
17540,25,2,578.90,3,2,2,322,Potential Loyalist
16005,13,4,578.71,4,3,2,432,Loyal Customer
14529,61,3,578.61,2,3,2,232,At Risk
12601,190,5,577.06,1,3,2,132,At Risk
14176,298,4,576.90,1,3,2,132,At Risk
16723,92,2,576.40,2,2,2,222,Potential Loyalist
15830,38,1,576.00,3,2,2,322,Potential Loyalist
15550,5,4,575.63,4,3,2,432,Loyal Customer
13487,58,3,575.40,2,3,2,232,At Risk
14400,150,1,574.70,1,1,2,112,Lost Customer
18123,25,2,574.44,3,2,2,322,Potential Loyalist
15339,67,2,574.07,2,2,2,222,Potential Loyalist
15303,291,1,574.02,1,1,2,112,Lost Customer
12879,45,3,573.22,3,3,2,332,Loyal Customer
13379,27,3,572.56,3,3,2,332,Loyal Customer
13405,75,3,572.45,2,3,2,232,At Risk
12816,96,2,572.20,2,2,2,222,Potential Loyalist
13816,24,2,571.67,3,2,2,322,Potential Loyalist
17616,174,3,571.20,1,3,2,132,At Risk
15821,45,2,570.96,3,2,2,322,Potential Loyalist
15315,65,2,570.50,2,2,2,222,Potential Loyalist
13939,24,3,568.55,3,3,2,332,Loyal Customer
17360,18,3,568.24,4,3,2,432,Loyal Customer
13321,73,2,567.36,2,2,2,222,Potential Loyalist
16667,69,2,567.18,2,2,2,222,Potential Loyalist
18150,33,3,566.58,3,3,2,332,Loyal Customer
16278,101,1,566.38,2,1,2,212,Potential Loyalist
16345,45,1,565.46,3,2,2,322,Potential Loyalist
13894,24,3,564.62,3,3,2,332,Loyal Customer
15344,1,3,563.94,4,3,2,432,Loyal Customer
16933,2,2,563.23,4,2,2,422,New Customer
14753,88,1,563.15,2,1,2,212,Potential Loyalist
17970,212,1,562.79,1,1,2,112,Lost Customer
14167,40,4,562.59,3,3,2,332,Loyal Customer
12414,218,3,562.41,1,3,2,132,At Risk
16916,24,2,562.41,3,2,2,322,Potential Loyalist
12559,311,2,561.71,1,3,2,132,At Risk
13946,80,3,561.57,2,3,2,232,At Risk
15655,244,1,560.67,1,1,2,112,Lost Customer
13044,292,1,560.47,1,1,2,112,Lost Customer
14273,52,4,559.97,2,3,2,232,At Risk
16275,197,1,559.87,1,1,2,112,Lost Customer
15415,314,1,559.61,1,1,2,112,Lost Customer
16906,82,4,559.59,2,3,2,232,At Risk
12866,284,1,559.12,1,1,2,112,Lost Customer
17503,3,2,558.96,4,2,2,422,New Customer
12987,74,2,558.70,2,2,2,222,Potential Loyalist
13800,310,1,558.32,1,1,2,112,Lost Customer
14592,36,3,557.94,3,3,2,332,Loyal Customer
13260,62,1,557.62,2,1,2,212,Potential Loyalist
17955,199,4,557.30,1,3,2,132,At Risk
16385,61,3,554.86,2,3,2,232,At Risk
17864,13,3,554.85,4,3,2,432,Loyal Customer
14891,149,2,554.38,1,2,2,122,Potential Loyalist
14618,10,3,553.44,4,3,2,432,Loyal Customer
15068,47,2,553.36,3,2,2,322,Potential Loyalist
12363,110,2,552.00,2,2,2,222,Potential Loyalist
17674,75,2,551.04,2,2,2,222,Potential Loyalist
17291,309,1,550.80,1,1,2,112,Lost Customer
17235,26,2,550.06,3,2,2,322,Potential Loyalist
17265,139,2,550.01,2,2,2,222,Potential Loyalist
12390,80,1,549.84,2,1,2,212,Potential Loyalist
14177,87,4,549.46,2,3,2,232,At Risk
16536,111,1,548.12,2,1,2,212,Potential Loyalist
16031,93,2,547.90,2,2,2,222,Potential Loyalist
14474,47,1,547.66,3,2,2,322,Potential Loyalist
16811,5,2,547.07,4,2,2,422,New Customer
17637,32,2,547.06,3,2,2,322,Potential Loyalist
16211,89,1,547.02,2,1,2,212,Potential Loyalist
17295,29,3,547.00,3,3,2,332,Loyal Customer
17520,54,1,546.81,2,2,2,222,Potential Loyalist
14805,16,4,546.40,4,3,2,432,Loyal Customer
14997,47,3,546.20,3,3,2,332,Loyal Customer
17806,12,1,546.04,4,2,2,422,New Customer
12793,335,2,545.48,1,3,2,132,At Risk
16475,89,4,544.30,2,3,2,232,At Risk
13617,41,3,544.18,3,3,2,332,Loyal Customer
13390,75,1,544.08,2,1,2,212,Potential Loyalist
16927,116,3,543.05,2,3,2,232,At Risk
13278,41,1,542.73,3,2,2,322,Potential Loyalist
16230,190,2,542.03,1,3,2,132,At Risk
17897,173,3,541.81,1,3,2,132,At Risk
17447,41,2,541.53,3,2,2,322,Potential Loyalist
17557,15,3,541.46,4,3,2,432,Loyal Customer
13874,359,1,540.45,1,1,2,112,Lost Customer
12743,135,2,540.13,2,2,2,222,Potential Loyalist
13812,43,3,539.00,3,3,2,332,Loyal Customer
14496,312,2,538.81,1,3,2,132,At Risk
15469,51,2,538.55,3,2,2,322,Potential Loyalist
15539,8,1,538.46,4,2,2,422,New Customer
14539,16,2,537.48,4,2,2,422,New Customer
16206,55,4,537.06,2,3,2,232,At Risk
15043,32,1,537.00,3,2,2,322,Potential Loyalist
16804,24,3,536.99,3,3,2,332,Loyal Customer
16233,72,3,536.68,2,3,2,232,At Risk
16142,250,1,535.34,1,1,2,112,Lost Customer
13000,107,3,534.85,2,3,2,232,At Risk
13385,330,1,534.57,1,1,2,112,Lost Customer
16340,108,1,534.31,2,1,2,212,Potential Loyalist
13434,75,2,534.24,2,2,2,222,Potential Loyalist
17443,220,1,534.24,1,1,2,112,Lost Customer
13217,123,3,533.98,2,3,2,232,At Risk
17062,314,4,533.33,1,3,2,132,At Risk
15433,214,2,533.30,1,3,2,132,At Risk
15825,173,1,532.94,1,1,2,112,Lost Customer
12784,10,2,532.82,4,2,2,422,New Customer
16706,38,3,531.35,3,3,2,332,Loyal Customer
14265,110,2,530.18,2,2,2,222,Potential Loyalist
18159,302,1,530.15,1,1,2,112,Lost Customer
14002,135,2,529.73,2,2,2,222,Potential Loyalist
14463,99,3,529.62,2,3,2,232,At Risk
16185,17,2,529.41,4,2,2,422,New Customer
18043,25,3,529.29,3,3,2,332,Loyal Customer
15452,30,3,528.48,3,3,2,332,Loyal Customer
17631,2,3,528.33,4,3,2,432,Loyal Customer
16602,37,1,528.08,3,2,2,322,Potential Loyalist
15756,62,4,528.01,2,3,2,232,At Risk
12479,12,1,527.20,4,2,2,422,New Customer
17623,33,1,527.05,3,2,2,322,Potential Loyalist
15919,20,2,525.69,3,2,2,322,Potential Loyalist
17429,129,3,524.92,2,3,2,232,At Risk
15467,10,3,524.88,4,3,2,432,Loyal Customer
13721,37,1,524.14,3,2,2,322,Potential Loyalist
17329,15,2,523.11,4,2,2,422,New Customer
18017,82,3,523.00,2,3,2,232,At Risk
17712,45,1,522.91,3,2,2,322,Potential Loyalist
12863,53,1,521.20,2,2,2,222,Potential Loyalist
15149,134,1,520.80,2,1,2,212,Potential Loyalist
17345,16,4,519.69,4,3,2,432,Loyal Customer
14873,211,1,519.68,1,1,2,112,Lost Customer
12571,40,2,519.61,3,2,2,322,Potential Loyalist
13643,32,3,519.44,3,3,2,332,Loyal Customer
16955,185,4,518.67,1,3,2,132,At Risk
16650,72,1,518.42,2,1,2,212,Potential Loyalist
15030,72,2,518.28,2,2,2,222,Potential Loyalist
18252,51,2,518.27,3,2,2,322,Potential Loyalist
16892,2,5,518.19,4,4,2,442,Loyal Customer
16135,263,1,517.55,1,1,2,112,Lost Customer
17454,193,4,517.53,1,3,2,132,At Risk
18205,37,2,517.36,3,2,2,322,Potential Loyalist
13043,274,1,516.42,1,1,2,112,Lost Customer
15882,199,4,516.36,1,3,2,132,At Risk
15809,37,5,515.77,3,4,2,342,Loyal Customer
12811,261,3,514.85,1,3,2,132,At Risk
15246,239,2,514.15,1,3,2,132,At Risk
13005,174,2,513.70,1,2,2,122,Potential Loyalist
17513,73,1,513.20,2,1,2,212,Potential Loyalist
17290,4,2,513.01,4,2,2,422,New Customer
17805,74,1,512.31,2,1,2,212,Potential Loyalist
17480,78,1,511.82,2,1,2,212,Potential Loyalist
15891,227,1,511.68,1,1,2,112,Lost Customer
12582,239,2,511.36,1,3,2,132,At Risk
14851,24,2,511.35,3,2,2,322,Potential Loyalist
16561,6,2,511.12,4,2,2,422,New Customer
15406,32,2,510.71,3,2,2,322,Potential Loyalist
12436,100,1,509.01,2,1,2,212,Potential Loyalist
15417,86,1,508.80,2,1,2,212,Potential Loyalist
17391,164,2,508.80,1,2,2,122,Potential Loyalist
14317,65,1,508.58,2,1,2,212,Potential Loyalist
17958,117,1,508.46,2,1,2,212,Potential Loyalist
17415,80,1,507.84,2,1,2,212,Potential Loyalist
14158,41,1,507.66,3,2,2,322,Potential Loyalist
14820,22,4,507.29,3,3,2,332,Loyal Customer
16960,39,3,507.05,3,3,2,332,Loyal Customer
13885,190,2,506.80,1,3,2,132,At Risk
16614,183,1,506.19,1,1,2,112,Lost Customer
12988,293,1,505.82,1,1,2,112,Lost Customer
14014,78,1,505.18,2,1,2,212,Potential Loyalist
15081,23,5,504.80,3,4,2,342,Loyal Customer
12991,24,2,503.76,3,2,2,322,Potential Loyalist
17630,170,2,503.60,1,2,2,122,Potential Loyalist
15535,174,4,502.90,1,3,2,132,At Risk
16863,32,2,502.80,3,2,2,322,Potential Loyalist
13865,59,4,501.56,2,3,2,232,At Risk
15881,313,5,501.39,1,3,2,132,At Risk
14871,4,4,501.28,4,3,2,432,Loyal Customer
13116,139,1,501.14,2,1,2,212,Potential Loyalist
13247,18,4,501.12,3,3,2,332,Loyal Customer
16898,27,3,501.03,3,3,2,332,Loyal Customer
16616,16,2,500.42,4,2,2,422,New Customer
15389,173,1,500.00,1,1,2,112,Lost Customer
14077,41,5,499.42,3,4,2,342,Loyal Customer
15193,61,1,499.32,2,1,2,212,Potential Loyalist
14681,72,3,498.95,2,3,2,232,At Risk
16488,34,3,498.80,3,3,2,332,Loyal Customer
15142,47,1,498.74,3,2,2,322,Potential Loyalist
17053,131,1,498.48,2,1,2,212,Potential Loyalist
17298,102,2,498.42,2,2,2,222,Potential Loyalist
16820,96,1,497.61,2,1,2,212,Potential Loyalist
17495,8,2,497.56,4,2,2,422,New Customer
15300,65,1,496.44,2,1,2,212,Potential Loyalist
15018,39,3,496.21,3,3,2,332,Loyal Customer
12904,19,2,496.06,3,2,2,322,Potential Loyalist
17374,219,2,495.77,1,3,2,132,At Risk
15448,313,1,494.64,1,1,2,112,Lost Customer
16352,18,2,494.44,4,2,2,422,New Customer
17333,86,1,494.25,2,1,2,212,Potential Loyalist
12763,139,2,494.08,2,2,2,222,Potential Loyalist
14270,332,1,492.65,1,1,2,112,Lost Customer
13732,29,1,491.86,3,2,2,322,Potential Loyalist
14236,81,2,490.86,2,2,2,222,Potential Loyalist
15000,48,1,490.52,3,2,2,322,Potential Loyalist
15877,2,2,490.33,4,2,2,422,New Customer
14416,23,2,490.22,3,2,2,322,Potential Loyalist
18074,374,1,489.60,1,1,2,112,Lost Customer
12809,178,1,489.31,1,1,2,112,Lost Customer
17361,50,3,488.20,3,3,2,332,Loyal Customer
14396,66,2,487.99,2,2,2,222,Potential Loyalist
15165,374,1,487.75,1,1,2,112,Lost Customer
16643,246,1,487.51,1,1,2,112,Lost Customer
13338,158,1,487.02,1,1,2,112,Lost Customer
13675,152,2,486.82,1,2,2,122,Potential Loyalist
17453,18,2,486.72,4,2,2,422,New Customer
15287,23,2,486.69,3,2,2,322,Potential Loyalist
13153,6,1,486.22,4,2,2,422,New Customer
12639,239,1,486.10,1,1,2,112,Lost Customer
15109,246,1,484.95,1,1,2,112,Lost Customer
16999,24,2,484.82,3,2,2,322,Potential Loyalist
16518,62,2,484.32,2,2,2,222,Potential Loyalist
13531,206,2,483.80,1,3,2,132,At Risk
14958,148,3,483.73,1,3,2,132,At Risk
12808,37,3,483.65,3,3,2,332,Loyal Customer
14147,79,2,483.40,2,2,2,222,Potential Loyalist
14450,181,3,483.25,1,3,2,132,At Risk
16603,75,2,482.47,2,2,2,222,Potential Loyalist
17950,73,3,482.20,2,3,2,232,At Risk
12504,19,2,482.05,3,2,2,322,Potential Loyalist
18216,32,1,481.75,3,2,2,322,Potential Loyalist
13176,47,1,481.49,3,2,2,322,Potential Loyalist
14130,320,1,480.91,1,1,2,112,Lost Customer
15091,68,1,480.71,2,1,2,212,Potential Loyalist
15006,52,1,480.38,2,2,2,222,Potential Loyalist
17555,20,2,480.31,3,2,2,322,Potential Loyalist
16368,3,2,479.91,4,2,2,422,New Customer
16812,361,1,479.35,1,1,2,112,Lost Customer
16008,24,3,478.78,3,3,2,332,Loyal Customer
15589,256,3,478.53,1,3,2,132,At Risk
16768,48,3,478.09,3,3,2,332,Loyal Customer
12644,130,1,477.91,2,1,2,212,Potential Loyalist
16693,69,2,477.86,2,2,2,222,Potential Loyalist
13092,71,5,477.83,2,4,2,242,At Risk
14320,207,2,477.79,1,3,2,132,At Risk
12447,244,1,476.49,1,1,2,112,Lost Customer
18176,359,1,476.35,1,1,2,112,Lost Customer
15507,172,1,475.86,1,1,2,112,Lost Customer
14853,25,2,475.80,3,2,2,322,Potential Loyalist
14497,310,1,475.37,1,1,2,112,Lost Customer
15780,184,3,475.28,1,3,2,132,At Risk
14013,111,3,473.02,2,3,2,232,At Risk
16038,8,3,471.78,4,3,2,432,Loyal Customer
15721,12,1,471.40,4,2,2,422,New Customer
13066,25,2,470.80,3,2,2,322,Potential Loyalist
15963,20,2,470.76,3,2,2,322,Potential Loyalist
14431,303,1,470.36,1,1,2,112,Lost Customer
15026,81,3,469.00,2,3,2,232,At Risk
15557,29,1,468.91,3,2,2,322,Potential Loyalist
14896,205,2,468.77,1,3,2,132,At Risk
13171,22,3,468.41,3,3,2,332,Loyal Customer
14029,64,2,467.66,2,2,2,222,Potential Loyalist
15468,52,2,467.51,2,2,2,222,Potential Loyalist
13579,15,2,467.04,4,2,2,422,New Customer
16374,67,2,466.73,2,2,2,222,Potential Loyalist
14205,17,2,466.70,4,2,2,422,New Customer
16504,26,1,465.88,3,2,2,322,Potential Loyalist
13248,125,2,465.68,2,2,2,222,Potential Loyalist
16742,47,1,464.90,3,2,2,322,Potential Loyalist
13928,11,4,464.57,4,3,2,432,Loyal Customer
16586,249,1,463.95,1,1,2,112,Lost Customer
15349,159,2,463.91,1,2,2,122,Potential Loyalist
14967,50,1,463.80,3,2,2,322,Potential Loyalist
12787,10,3,463.66,4,3,2,432,Loyal Customer
17418,43,2,463.46,3,2,2,322,Potential Loyalist
14489,208,1,463.38,1,1,2,112,Lost Customer
17964,32,2,463.21,3,2,2,322,Potential Loyalist
12945,289,1,462.95,1,1,2,112,Lost Customer
14331,125,2,462.66,2,2,2,222,Potential Loyalist
14470,12,2,461.19,4,2,2,422,New Customer
16824,16,2,460.64,4,2,2,422,New Customer
16805,174,2,460.59,1,2,2,122,Potential Loyalist
12491,39,1,460.40,3,2,2,322,Potential Loyalist
12355,215,1,459.40,1,1,2,112,Lost Customer
16589,72,3,459.24,2,3,2,232,At Risk
17880,365,1,458.92,1,1,2,112,Lost Customer
15754,52,3,458.57,2,3,2,232,At Risk
13506,317,2,458.52,1,3,2,132,At Risk
15092,216,2,457.81,1,3,2,132,At Risk
15121,51,2,457.72,3,2,2,322,Potential Loyalist
12375,11,2,457.50,4,2,2,422,New Customer
13398,193,1,457.34,1,1,2,112,Lost Customer
12564,262,1,456.90,1,1,2,112,Lost Customer
12999,197,3,455.88,1,3,2,132,At Risk
14513,101,3,455.59,2,3,2,232,At Risk
15585,177,1,455.30,1,1,2,112,Lost Customer
16529,191,1,455.25,1,1,2,112,Lost Customer
14335,17,2,454.86,4,2,2,422,New Customer
15471,3,1,454.48,4,2,2,422,New Customer
13485,234,1,454.24,1,1,2,112,Lost Customer
17140,248,1,454.12,1,1,2,112,Lost Customer
15475,78,1,454.11,2,1,2,212,Potential Loyalist
17564,25,3,454.01,3,3,2,332,Loyal Customer
18158,10,2,453.40,4,2,2,422,New Customer
12729,114,1,453.01,2,1,2,212,Potential Loyalist
18071,258,2,453.00,1,3,2,132,At Risk
14184,67,1,452.89,2,1,2,212,Potential Loyalist
12591,318,1,452.85,1,1,2,112,Lost Customer
16574,72,1,451.44,2,1,2,212,Potential Loyalist
15802,143,1,451.42,1,1,2,112,Lost Customer
14173,11,4,450.84,4,3,2,432,Loyal Customer
16885,16,3,450.41,4,3,2,432,Loyal Customer
17040,138,1,449.73,2,1,2,212,Potential Loyalist
13489,106,4,449.52,2,3,2,232,At Risk
12448,45,1,449.45,3,2,2,322,Potential Loyalist
15739,67,1,449.12,2,1,2,212,Potential Loyalist
17579,5,3,448.90,4,3,2,432,Loyal Customer
14780,55,2,447.68,2,2,2,222,Potential Loyalist
15646,158,3,447.64,1,3,2,132,At Risk
15368,22,1,446.94,3,2,2,322,Potential Loyalist
14149,221,1,446.62,1,1,2,112,Lost Customer
17370,73,4,446.18,2,3,2,232,At Risk
17190,59,2,444.74,2,2,2,222,Potential Loyalist
18006,24,1,444.68,3,2,2,322,Potential Loyalist
14638,51,1,443.60,2,2,2,222,Potential Loyalist
16404,71,1,443.05,2,1,2,212,Potential Loyalist
18222,93,1,443.00,2,1,2,212,Potential Loyalist
12579,79,1,440.42,2,1,2,212,Potential Loyalist
15524,25,1,440.00,3,2,2,322,Potential Loyalist
14022,226,1,440.00,1,1,2,112,Lost Customer
18233,326,1,440.00,1,1,2,112,Lost Customer
13954,2,2,439.92,4,2,2,422,New Customer
12391,22,1,439.66,3,2,2,322,Potential Loyalist
16025,30,1,439.66,3,2,2,322,Potential Loyalist
13359,64,1,439.56,2,1,2,212,Potential Loyalist
16968,5,2,439.43,4,2,2,422,New Customer
13358,269,1,439.03,1,1,2,112,Lost Customer
14272,74,2,437.96,2,2,2,222,Potential Loyalist
12552,39,2,437.82,3,2,2,322,Potential Loyalist
16034,197,3,437.70,1,3,2,132,At Risk
12592,93,2,437.60,2,2,2,222,Potential Loyalist
16084,300,1,436.18,1,1,2,112,Lost Customer
15551,37,1,436.06,3,2,2,322,Potential Loyalist
16948,139,3,435.02,2,3,2,232,At Risk
15456,284,3,434.59,1,3,2,132,At Risk
14910,3,4,434.35,4,3,2,432,Loyal Customer
14460,111,3,434.34,2,3,2,232,At Risk
14093,13,1,433.86,4,2,2,422,New Customer
12493,166,2,433.74,1,2,2,122,Potential Loyalist
17035,246,2,433.53,1,3,2,132,At Risk
16236,79,1,432.20,2,1,2,212,Potential Loyalist
